locus_tag,log2FoldChange,start,end,gene_length,padj,COG_category,Preferred_name,PFAMs
OOFNCCCI_05094,-0.930174164,6213978,6214169,191,0.040239636,NA,NA,NA
OOFNCCCI_05095,-0.471217651,6214225,6214674,449,0.718921152,H,folK,"HPPK,dNK"
OOFNCCCI_05096,-1.161415586,6214685,6215734,1049,0.000380288,J,queA,Queuosine_synth
OOFNCCCI_05097,-0.259504434,6215849,6216556,707,0.693597287,J,truB,"TruB_C_2,TruB_N"
OOFNCCCI_05098,0.250561964,6216563,6217363,800,0.726599683,V,uppP,BacA
OOFNCCCI_05100,-0.289517789,6217616,6218494,878,0.41324028,D,ftsX,FtsX
OOFNCCCI_05101,0.043163305,6218762,6219277,515,0.938001314,NA,NA,NA
OOFNCCCI_05102,0.990224832,6219333,6219890,557,0.035473974,NA,NA,NA
OOFNCCCI_05103,1.738227462,6219891,6220385,494,0.037564907,NA,NA,NA
OOFNCCCI_05104,0.747861975,6220392,6221660,1268,0.000945955,NA,NA,NA
OOFNCCCI_05105,-0.388912886,6221895,6223409,1514,0.121674143,K,NA,"SusD-like_3,SusD_RagB"
OOFNCCCI_05106,-0.112055237,6223433,6226378,2945,0.742463177,P,ragA,"CarbopepD_reg_2,Plug,TonB_dep_Rec"
OOFNCCCI_05107,-0.245903235,6227048,6229309,2261,0.73011293,G,NA,"NAGLU,NAGLU_C,NAGLU_N"
OOFNCCCI_05108,0.557375378,6229450,6230157,707,0.109521992,S,NA,"DUF4998,DUF5000"
OOFNCCCI_05109,0.036493578,6230179,6231360,1181,0.938603915,S,NA,"DUF4959,DUF5000,DUF5126"
OOFNCCCI_05110,-0.259960557,6231388,6233280,1892,0.299462404,P,NA,"SusD-like_3,SusD_RagB"
OOFNCCCI_05111,0.127740864,6233292,6236723,3431,0.664179535,H,NA,"CarbopepD_reg_2,Plug,STN,TonB_dep_Rec"
OOFNCCCI_05112,-0.130249658,6236870,6237943,1073,0.712223772,PT,NA,"DUF4974,FecR"
OOFNCCCI_05113,0.273685226,6238010,6238612,602,0.571612662,K,NA,"Sigma70_r2,Sigma70_r4_2"
OOFNCCCI_05114,-0.20854476,6238882,6240252,1370,0.399625879,J,miaB,"Radical_SAM,TRAM,UPF0004"
OOFNCCCI_05115,0.561346301,6240504,6240929,425,0.481841656,NA,NA,NA
OOFNCCCI_05116,-0.71386922,6241009,6242505,1496,0.002038785,C,scpC,"AcetylCoA_hyd_C,AcetylCoA_hydro"
OOFNCCCI_05117,-0.119072711,6242630,6243748,1118,0.76385809,S,NA,ATPase_2
OOFNCCCI_05118,-1.011668254,6243909,6244700,791,0.003598352,IQ,idnO,adh_short_C2
OOFNCCCI_05119,-0.841143134,6244825,6245667,842,0.004526811,G,kduI,KduI
OOFNCCCI_05120,-0.649032666,6245714,6246934,1220,0.122850928,S,NA,"DUF2264,Glyco_hydro_16"
OOFNCCCI_05121,-0.319496521,6246942,6248144,1202,0.283483202,S,NA,Glyco_hydro_88
OOFNCCCI_05122,-0.330585348,6248480,6249667,1187,0.207222617,P,pstC,"BPD_transp_1,PBP_like_2"
OOFNCCCI_05123,-0.560003299,6249675,6250562,887,0.135044387,P,pstA,BPD_transp_1
OOFNCCCI_05124,-0.713956,6250601,6251353,752,0.178413391,P,pstB,ABC_tran
OOFNCCCI_05125,-0.846997593,6251389,6252063,674,0.12105255,P,phoU,PhoU
OOFNCCCI_05126,-0.985213201,6252082,6252729,647,0.162060701,K,NA,"Sigma70_r2,Sigma70_r4_2"
OOFNCCCI_05127,-0.045942252,6252825,6253829,1004,0.926224412,PT,NA,"DUF4974,FecR"
OOFNCCCI_05128,-0.605067948,6253973,6257260,3287,0.044882683,P,NA,"CarbopepD_reg_2,Plug,STN,TonB_dep_Rec"
OOFNCCCI_05129,-0.632616398,6257281,6258894,1613,0.023744146,GM,NA,"SusD-like_3,SusD_RagB"
OOFNCCCI_05130,-0.173111921,6258910,6260517,1607,0.55480596,L,NA,"Exo_endo_phos,Laminin_G_3"
OOFNCCCI_05131,-0.307040832,6260708,6264781,4073,0.142332431,T,NA,"HATPase_c,HTH_18,HisKA,Reg_prop,Response_reg,Y_Y_Y"
OOFNCCCI_05132,-0.508130725,6264847,6268689,3842,0.047408732,S,NA,"DUF4962,Hepar_II_III"
OOFNCCCI_05133,-0.615564295,6268696,6269295,599,0.345690259,M,NA,Fasciclin
OOFNCCCI_05134,-0.056988474,6269308,6270765,1457,0.885697419,S,NA,"SusD-like_3,SusD_RagB"
OOFNCCCI_05135,-0.557757963,6270778,6273855,3077,0.022506425,P,NA,"CarbopepD_reg_2,Plug,TonB_dep_Rec"
OOFNCCCI_05136,-0.709986737,6273877,6274596,719,0.282507908,E,NA,DUF5018
OOFNCCCI_05137,-0.188147038,6274605,6275702,1097,0.550934552,S,yteR_10,Glyco_hydro_88
OOFNCCCI_05138,-0.733188798,6275927,6277024,1097,0.004135764,M,NA,Porin_O_P
OOFNCCCI_05139,-0.424357374,6277021,6279486,2465,0.108563572,G,NA,Glyco_hyd_65N_2
OOFNCCCI_05140,-0.466240782,6279520,6281367,1847,0.047590575,V,msbA,"ABC_membrane,ABC_tran"
OOFNCCCI_05141,-0.113240236,6281489,6281977,488,0.880179441,NA,NA,NA
OOFNCCCI_05142,0.614734146,6282085,6282567,482,0.408794867,NA,NA,NA
OOFNCCCI_05143,-0.368582686,6282567,6283637,1070,0.313935069,C,NA,"Fer4_12,Radical_SAM,SPASM"
OOFNCCCI_05144,-0.896990669,6283704,6285458,1754,0.000148228,G,NA,DUF4091
OOFNCCCI_05145,-0.927926905,6285725,6286024,299,0.038061803,NA,NA,NA
OOFNCCCI_05146,-0.232857623,6286144,6286971,827,0.565117709,NA,NA,NA
OOFNCCCI_05147,-0.449530419,6287005,6287928,923,0.183005783,NA,NA,NA
OOFNCCCI_05149,-4.850593562,6288143,6288373,230,NA,NA,NA,NA
OOFNCCCI_05150,-0.260307693,6288497,6289810,1313,0.439777031,S,der,"KH_dom-like,MMR_HSR1"
OOFNCCCI_05151,-0.184933355,6289835,6290725,890,0.742882027,S,era,"KH_2,MMR_HSR1"
OOFNCCCI_05152,-0.883518805,6290709,6291713,1004,0.006359464,I,fabH,"ACP_syn_III,ACP_syn_III_C"
OOFNCCCI_05153,-4.748050664,6291820,6292005,185,NA,J,rpmF,Ribosomal_L32p
OOFNCCCI_05154,-0.724300468,6292018,6292602,584,0.303048416,S,NA,DUF177
OOFNCCCI_05155,-0.217198617,6292691,6293848,1157,0.574326331,T,vicK,HATPase_c
OOFNCCCI_05156,1.995858637,6294000,6294102,102,0.518871035,NA,NA,NA
OOFNCCCI_05157,-0.401956854,6294215,6297083,2868,0.953782674,NA,NA,NA
OOFNCCCI_05160,-0.561447068,6297538,6299060,1522,0.938383236,NA,NA,NA
OOFNCCCI_05161,-0.237521096,6299640,6299783,143,0.965932336,NA,NA,NA
OOFNCCCI_05162,-0.10107485,6299726,6300853,1127,0.818378108,CO,NA,"DUF4934,DUF5128"
OOFNCCCI_05163,-0.036976778,6301022,6302713,1691,0.936856444,S,NA,"TPR_12,TPR_8"
OOFNCCCI_05164,0.001611566,6302853,6304142,1289,0.997871583,G,NA,DUF1080
OOFNCCCI_05165,-0.525376615,6304203,6304568,365,0.630294046,NA,NA,DUF4890
OOFNCCCI_05166,0.022355008,6304677,6306272,1595,0.946677896,G,NA,"Glyco_hydro_20,Glyco_hydro_20b"
OOFNCCCI_05167,0.043407421,6306438,6307868,1430,0.874700434,C,NA,FAD_oxidored
OOFNCCCI_05168,0.388251559,6307942,6309597,1655,0.290493228,F,NA,"SusD-like_3,SusD_RagB"
OOFNCCCI_05169,0.599867377,6309609,6312959,3350,0.016439066,H,NA,"CarbopepD_reg_2,Plug,STN,TonB_dep_Rec"
OOFNCCCI_05170,0.850517217,6313133,6314191,1058,0.001381378,PT,NA,"DUF4974,FecR"
OOFNCCCI_05171,1.125673462,6314356,6314919,563,3.81E-08,K,NA,"Sigma70_r2,Sigma70_r4_2"
OOFNCCCI_05172,-0.17361974,6315582,6318452,2870,0.420105877,H,NA,"CarbopepD_reg_2,CarboxypepD_reg,OMP_b-brl_3"
OOFNCCCI_05173,-0.512289722,6318543,6319829,1286,0.096557113,S,NA,"GFO_IDH_MocA,GFO_IDH_MocA_C"
OOFNCCCI_05174,-0.007675481,6319937,6320530,593,0.990025396,S,NA,Rhomboid
OOFNCCCI_05175,-0.386944107,6320627,6322066,1439,0.246709007,I,cls,"PLDc_2,PLDc_N"
OOFNCCCI_05176,-1.755969464,6322063,6322611,548,0.333648016,L,rsmD,Cons_hypoth95
OOFNCCCI_05177,0.412355363,6322599,6323426,827,0.397913927,S,NA,DUF3822
OOFNCCCI_05178,0.201932566,6323437,6324063,626,0.783346735,S,NA,NA
OOFNCCCI_05179,-0.286787773,6324158,6325573,1415,0.226174845,L,recD2_2,"AAA_30,UvrD_C_2"
OOFNCCCI_05180,-0.410962944,6325703,6326389,686,0.46040906,S,NA,NA
OOFNCCCI_05181,-1.422891175,6326403,6327107,704,0.007163772,H,rsmI,TP_methylase
OOFNCCCI_05182,0.234919142,6327127,6327999,872,0.695188901,S,NA,NA
OOFNCCCI_05183,-0.365505285,6327996,6328691,695,0.216787265,S,yjjG,HAD_2
OOFNCCCI_05184,-0.606069232,6329561,6331141,1580,0.011185607,J,prfC,"GTP_EFTU,GTP_EFTU_D2,RF3_C"
OOFNCCCI_05185,-0.312073039,6331228,6332088,860,0.494558984,M,rfbD,RmlD_sub_bind
OOFNCCCI_05186,-0.458932429,6332093,6332641,548,0.681629234,S,NA,DUF4924
OOFNCCCI_05187,0.327668414,6332638,6333612,974,0.425447896,M,mpl,"Mur_ligase,Mur_ligase_C,Mur_ligase_M"
OOFNCCCI_05188,-0.397829945,6333660,6334490,830,0.360702295,S,NA,Lactamase_B
OOFNCCCI_05189,-0.417506015,6334616,6336937,2321,0.075610737,G,nagZ2,"CHB_HEX_C_1,F5_F8_type_C,Fn3_assoc,Glyco_hydro_20,Glyco_hydro_20b"
OOFNCCCI_05190,-0.320385104,6337033,6338892,1859,0.31625155,T,NA,"HATPase_c,HisKA"
OOFNCCCI_05191,-0.475969668,6338997,6341483,2486,0.090984322,EU,NA,"PD40,Peptidase_S9"
OOFNCCCI_05192,0.115685905,6341655,6343013,1358,0.687638068,NA,NA,NA
OOFNCCCI_05193,-0.175810559,6343138,6344688,1550,0.546861138,C,ahpF,"Pyr_redox_2,Thioredoxin_3"
OOFNCCCI_05194,0.348522938,6344782,6345348,566,0.493092025,O,ahpC,"1-cysPrx_C,AhpC-TSA"
OOFNCCCI_05195,0.459571291,6345509,6346411,902,0.227099655,P,czcD,Cation_efflux
OOFNCCCI_05196,-1.435635021,6346497,6347228,731,0.040109268,C,pflA,"Fer4_12,Radical_SAM"
OOFNCCCI_05197,0.027780223,6347236,6349476,2240,0.942609862,C,pflB,"Gly_radical,PFL-like"
OOFNCCCI_05198,0.054293845,6350251,6350880,629,0.883115103,L,NA,Bac_DNA_binding
OOFNCCCI_05199,0.3412311,6351264,6352592,1328,0.119389955,M,NA,NA
OOFNCCCI_05200,0.197135993,6352630,6353817,1187,0.435808325,S,NA,Peptidase_M75
OOFNCCCI_05201,-0.468541921,6353962,6355389,1427,0.072378027,C,NA,DHOR
OOFNCCCI_05202,0.209467081,6355407,6356621,1214,0.569182482,P,NA,Porin_O_P
OOFNCCCI_05203,-0.287733869,6356633,6357346,713,0.656859916,NA,NA,NA
OOFNCCCI_05204,-0.165481979,6357450,6358508,1058,0.704156299,J,NA,Ribonuc_L-PSP
OOFNCCCI_05205,-0.299979575,6358534,6359226,692,0.675208095,D,NA,Hemerythrin
OOFNCCCI_05206,-0.02824136,6359237,6359845,608,0.979459534,K,NA,GerE
OOFNCCCI_05207,-0.167474209,6359949,6361094,1145,0.653076181,J,NA,Ribonuc_L-PSP
OOFNCCCI_05208,1.481056705,6361144,6361410,266,0.802648844,NA,NA,NA
OOFNCCCI_05209,0.095636507,6361389,6361775,386,0.961936404,S,NA,ParE_toxin
OOFNCCCI_05210,-0.841238078,6361852,6362544,692,0.053322897,D,NA,Hemerythrin
OOFNCCCI_05211,-0.817311521,6362551,6363165,614,0.059030441,K,NA,GerE
OOFNCCCI_05212,-0.311916352,6363317,6363883,566,0.624274791,M,NA,DUF3575
OOFNCCCI_05213,-0.526177117,6363899,6365347,1448,0.116612785,M,NA,"DUF3868,OmpA,TPR_1,TPR_2,TPR_8"
OOFNCCCI_05214,-0.105844168,6365426,6366493,1067,0.760672769,S,NA,NMO
OOFNCCCI_05215,0.243379276,6366632,6367450,818,0.685493845,P,pstS,PBP_like_2
OOFNCCCI_05216,-0.425875637,6367543,6368859,1316,0.11561885,P,NA,Porin_O_P
OOFNCCCI_05217,-0.433317037,6368911,6370827,1916,0.02783928,G,NA,"Fn3_assoc,Glyco_hydro_20,Glyco_hydro_20b"
OOFNCCCI_05218,0.033494038,6370904,6372355,1451,0.912048974,G,NA,"Alpha_L_fucos,CHB_HEX_C_1,F5_F8_type_C,Fn3_assoc"
OOFNCCCI_05219,-0.803810432,6372380,6373870,1490,0.000717912,NA,NA,NA
OOFNCCCI_05220,0.188179415,6373901,6375070,1169,0.640788122,S,NA,DUF5128
OOFNCCCI_05221,-0.035575809,6375144,6376325,1181,0.949394881,S,NA,DUF5128
OOFNCCCI_05222,-0.743242894,6376455,6377252,797,0.034177501,S,NA,"DUF4469,HU-DNA_bdg"
OOFNCCCI_05223,0.503951396,6377291,6378715,1424,0.057485803,E,NA,"F5_F8_type_C,Transglut_core"
OOFNCCCI_05224,0.847526615,6378727,6379455,728,0.063188648,U,NA,"Peptidase_S24,Peptidase_S26"
OOFNCCCI_05225,0.77948776,6379458,6381203,1745,0.001253445,M,NA,Wzy_C
OOFNCCCI_05226,0.058444781,6381215,6382075,860,0.917558299,NA,NA,NA
OOFNCCCI_05227,1.111280226,6382072,6383262,1190,8.11E-07,S,NA,DUF5128
OOFNCCCI_05228,1.7521873,6383609,6383959,350,8.22E-08,NA,NA,NA
OOFNCCCI_05230,1.809121966,6384563,6385516,953,0.444963394,L,NA,"DEDD_Tnp_IS110,Transposase_20"
OOFNCCCI_05231,0.267883879,6385693,6387375,1682,0.240070438,F,NA,"SusD-like_3,SusD_RagB"
OOFNCCCI_05232,0.163419469,6387392,6390484,3092,0.448348756,P,NA,"CarbopepD_reg_2,Plug,STN,TonB_dep_Rec"
OOFNCCCI_05233,0.775260805,6391102,6395130,4028,0.00331413,T,NA,"HATPase_c,HTH_18,HisKA,Reg_prop,Response_reg,Y_Y_Y"
OOFNCCCI_05234,0.08983162,6395170,6396543,1373,0.792579514,S,NA,GFO_IDH_MocA
OOFNCCCI_05235,-0.315348099,6396626,6398386,1760,0.206154606,P,NA,"SusD-like_3,SusD_RagB"
OOFNCCCI_05236,0.191570638,6398419,6401859,3440,0.430281446,P,NA,"CarbopepD_reg_2,Plug,STN,TonB_dep_Rec"
OOFNCCCI_05237,-0.10938676,6401981,6403000,1019,0.794664175,PT,NA,"DUF4974,FecR"
OOFNCCCI_05238,0.417273661,6403098,6403646,548,0.408987755,K,NA,"Sigma70_r2,Sigma70_r4_2"
OOFNCCCI_05239,0.675810839,6403651,6404415,764,0.05030597,C,NA,GDPD
OOFNCCCI_05240,-0.27041537,6404580,6408269,3689,0.314884687,F,purL,"AIRS_C,GATase_5"
OOFNCCCI_05241,1.29853698,6408430,6409530,1100,4.37E-08,S,NA,DUF5128
OOFNCCCI_05242,1.906014918,6409797,6411509,1712,1.31E-09,M,NA,Peptidase_S41
OOFNCCCI_05243,0.998821249,6411660,6412823,1163,0.000258986,S,NA,DUF5128
OOFNCCCI_05244,-0.02980699,6413059,6413493,434,0.959989329,S,NA,NA
OOFNCCCI_05245,0.668387828,6413604,6414203,599,0.020578387,K,NA,"Sigma70_r2,Sigma70_r4_2"
OOFNCCCI_05246,-0.375384104,6414340,6415341,1001,0.259061677,PT,NA,"DUF4974,FecR"
OOFNCCCI_05247,-0.338396271,6415501,6418938,3437,0.242574413,P,NA,"CarbopepD_reg_2,Plug,STN,TonB_dep_Rec"
OOFNCCCI_05248,0.098401744,6418955,6420790,1835,0.762989257,E,NA,"SusD-like_3,SusD_RagB"
OOFNCCCI_05249,-0.682107102,6420894,6422342,1448,0.0074938,G,NA,"Fn3_assoc,Glyco_hydro_20,Glyco_hydro_20b"
OOFNCCCI_05250,-0.161063539,6422358,6423872,1514,0.650058795,P,NA,Sulfatase
OOFNCCCI_05251,0.461501737,6423969,6424535,566,0.293589952,K,NA,"Sigma70_r2,Sigma70_r4_2"
OOFNCCCI_05252,0.050288767,6424609,6425613,1004,0.882463131,PT,NA,"DUF4974,FecR"
OOFNCCCI_05253,-0.091635629,6425733,6429092,3359,0.736419267,P,NA,"CarbopepD_reg_2,Plug,STN,TonB_dep_Rec"
OOFNCCCI_05254,0.156052476,6429099,6430736,1637,0.617143326,F,NA,"SusD-like_3,SusD_RagB"
OOFNCCCI_05255,-0.135211328,6430912,6432462,1550,0.618769936,P,arsA,"DUF4994,Sulfatase"
OOFNCCCI_05256,-0.160448533,6432595,6433254,659,0.794664175,E,NA,LysE
OOFNCCCI_05257,0.670539486,6433256,6433897,641,0.062332844,T,NA,CBM9_2
OOFNCCCI_05258,0.504173452,6433959,6434720,761,0.068844865,KT,NA,"LytTR,Response_reg"
OOFNCCCI_05259,0.752946146,6434836,6436263,1427,0.003580666,CO,NA,"Redoxin,Thioredoxin_8"
OOFNCCCI_05260,0.353905676,6436256,6437401,1145,0.422795343,T,NA,"HATPase_c_5,His_kinase"
OOFNCCCI_05261,0.252420724,6437373,6438908,1535,0.234261944,CO,NA,"AhpC-TSA,DUF4369"
OOFNCCCI_05262,0.719458987,6439132,6439536,404,0.061941598,S,NA,NA
OOFNCCCI_05263,-0.279813057,6440914,6441471,557,0.362668092,K,NA,"Sigma70_r2,Sigma70_r4_2"
OOFNCCCI_05264,-0.544011982,6441474,6441836,362,0.272322397,NA,NA,NA
OOFNCCCI_05265,0.153690666,6442196,6443995,1799,0.604468613,J,rpsA,S1
OOFNCCCI_05266,-0.080682342,6444187,6444582,395,0.90126963,T,divK,Response_reg
OOFNCCCI_05267,1.022578719,6444658,6444927,269,0.268112469,S,NA,NA
OOFNCCCI_05268,1.208929163,6445204,6445317,113,0.738918172,NA,NA,NA
OOFNCCCI_05269,0.491196449,6445362,6446252,890,0.145305356,K,thiD,"AraC_binding,HTH_18,Phos_pyr_kin"
OOFNCCCI_05270,1.365244029,6446291,6446569,278,0.719027987,L,NA,Bac_DNA_binding
OOFNCCCI_05271,0.61034902,6446678,6447247,569,0.095406291,K,NA,"Sigma70_r2,Sigma70_r4_2"
OOFNCCCI_05272,-0.07152375,6447341,6448216,875,0.900686216,PT,NA,"DUF4974,FecR"
OOFNCCCI_05273,0.118246342,6448223,6450931,2708,0.676098776,P,NA,"CarbopepD_reg_2,Plug,STN,TonB_dep_Rec"
OOFNCCCI_05274,0.109075683,6450945,6451946,1001,0.755997193,S,NA,DUF4249
OOFNCCCI_05275,0.503871323,6452099,6452620,521,0.462292313,NA,NA,NA
OOFNCCCI_05276,0.246722969,6452644,6453162,518,0.855874935,K,NA,"Sigma70_r2,Sigma70_r4_2"
OOFNCCCI_05277,-0.581190568,6453143,6453922,779,0.34500984,PT,NA,"DUF4974,FecR"
OOFNCCCI_05278,0.58383845,6454034,6456325,2291,0.021952964,P,NA,"CarbopepD_reg_2,OMP_b-brl_3"
OOFNCCCI_05279,-0.521481223,6456337,6457923,1586,0.012697541,P,NA,"CarbopepD_reg_2,CarboxypepD_reg,OMP_b-brl_3"
OOFNCCCI_05281,-0.102235149,6459690,6460448,758,0.856665662,P,NA,"CarbopepD_reg_2,CarboxypepD_reg,OMP_b-brl_3"
OOFNCCCI_05282,0.189598265,6460565,6461917,1352,0.551146201,T,NA,"HATPase_c,HisKA"
OOFNCCCI_05283,0.751061109,6461914,6462612,698,0.21236734,T,NA,"Response_reg,Trans_reg_C"
OOFNCCCI_05285,0.002720387,6462783,6463847,1064,0.995935208,E,aroB,DHQ_synthase
OOFNCCCI_05286,0.379331406,6463970,6464569,599,0.543128494,NA,NA,DUF3267
OOFNCCCI_05287,0.117468526,6464721,6465929,1208,0.738225395,T,NA,"HATPase_c,HisKA"
OOFNCCCI_05288,-0.654670182,6465926,6466474,548,0.548672777,T,NA,"Response_reg,Trans_reg_C"
OOFNCCCI_05289,1.867507661,6466500,6466682,182,NA,NA,NA,NA
OOFNCCCI_05290,-0.833937478,6466770,6468338,1568,0.000298892,S,NA,"DUF1485,MlrC_C"
OOFNCCCI_05291,-0.056190007,6468411,6471875,3464,0.831659381,N,NA,"BACON,Big_2,CHU_C,Polysacc_lyase,SLH,fn3"
OOFNCCCI_05292,-0.39980002,6471903,6477143,5240,0.235866956,NA,NA,NA
OOFNCCCI_05293,-0.417898133,6477302,6478066,764,0.055533766,S,NA,"DUF4469,HU-DNA_bdg"
OOFNCCCI_05294,-0.326014183,6478621,6482247,3626,0.115881438,G,NA,"F5_F8_type_C,Glyco_hydro_2,Glyco_hydro_2_C,Glyco_hydro_2_N"
OOFNCCCI_05295,-0.463049735,6482540,6485167,2627,0.03569557,J,alaS,"DHHA1,tRNA-synt_2c,tRNA_SAD"
OOFNCCCI_05296,-0.767424711,6485264,6486247,983,0.113368167,M,NA,Peptidase_M23
OOFNCCCI_05297,-1.20514062,6486262,6486639,377,0.503473779,K,ycgE,MerR_1
OOFNCCCI_05298,-0.602504242,6486706,6487101,395,0.758330408,L,NA,DUF3127
OOFNCCCI_05299,-0.188101764,6487101,6488051,950,0.757794677,P,yrbG,Na_Ca_ex
OOFNCCCI_05300,-0.109017545,6488058,6488843,785,0.86357018,G,suhB,Inositol_P
OOFNCCCI_05301,-0.385270635,6488966,6490561,1595,0.17347127,L,NA,MutS_V
OOFNCCCI_05302,0.088743172,6490445,6491035,590,0.958677156,NA,NA,"DUF4373,DnaB_2"
OOFNCCCI_05303,-0.399444848,6491057,6491353,296,0.291278257,S,NA,NA
OOFNCCCI_05304,-0.353802792,6491909,6496513,4604,0.106539037,M,NA,TamB
OOFNCCCI_05305,-0.483043614,6496513,6498852,2339,0.030297398,M,NA,Bac_surface_Ag
OOFNCCCI_05306,-0.276686065,6499026,6500198,1172,0.490402161,H,NA,"CarbopepD_reg_2,OMP_b-brl_3,Plug,TonB_dep_Rec"
OOFNCCCI_05307,-0.570463342,6500207,6501403,1196,0.122384513,H,NA,"CarbopepD_reg_2,OMP_b-brl_3,Plug,TonB_dep_Rec"
OOFNCCCI_05308,-0.156418094,6501449,6502861,1412,0.693597287,E,NA,DUF4374
OOFNCCCI_05309,0.323351763,6502878,6503708,830,0.664282835,S,NA,Esterase
OOFNCCCI_05310,-0.627525795,6503705,6504895,1190,0.045621234,S,piuB,"PepSY,PepSY_TM"
OOFNCCCI_05311,-0.572307983,6504959,6505723,764,0.246144645,NA,NA,NA
OOFNCCCI_05312,-0.191949368,6505720,6506874,1154,0.493409525,S,NA,DUF362
OOFNCCCI_05313,-0.434246539,6507128,6507856,728,0.146426322,C,yfkO,Nitroreductase
OOFNCCCI_05314,-1.222717611,6507976,6508326,350,0.014239658,NA,NA,NA
OOFNCCCI_05315,-0.934146695,6508409,6510721,2312,6.10E-09,P,NA,"CarbopepD_reg_2,Plug,TonB_dep_Rec"
OOFNCCCI_05316,-0.411776896,6511031,6511330,299,0.228041171,S,NA,DUF2023
OOFNCCCI_05317,0.666974343,6511395,6511694,299,0.543128494,C,NA,Flavodoxin_1
OOFNCCCI_05318,-0.212578955,6511794,6514082,2288,0.471836283,KT,relA,"ACT_4,HD_4,RelA_SpoT,TGS"
OOFNCCCI_05319,-0.575684535,6514176,6515702,1526,0.013004434,M,mltD,"LysM,SLT"
OOFNCCCI_05320,0.575713873,6515710,6516402,692,0.41048822,S,NA,NA
OOFNCCCI_05321,-0.051286182,6516454,6517338,884,0.91954387,K,parB,ParBc
OOFNCCCI_05322,-0.34779792,6517347,6518111,764,0.352861462,D,soj,AAA_31
OOFNCCCI_05323,-0.234151016,6519106,6522312,3206,0.469828162,NA,NA,"DUF4906,Mfa_like_1"
OOFNCCCI_05324,-0.486638912,6522341,6523624,1283,0.067773576,S,NA,Mfa_like_1
OOFNCCCI_05325,-0.147372582,6523654,6524613,959,0.781072401,S,NA,DUF5119
OOFNCCCI_05326,-0.070559042,6524610,6525944,1334,0.802772424,M,NA,"DUF3575,OmpA"
OOFNCCCI_05327,-0.113783442,6526268,6527032,764,0.735803689,S,surE,SurE
OOFNCCCI_05328,-0.881383623,6527029,6528162,1133,0.004434225,M,lpxB,LpxB
OOFNCCCI_05329,-0.355696685,6528245,6528988,743,0.513567194,S,NA,"NigD_C,NigD_N"
OOFNCCCI_05330,0.178509425,6529083,6529652,569,0.842747807,K,NA,"Sigma70_r2,Sigma70_r4_2"
OOFNCCCI_05331,0.1296737,6529654,6530193,539,0.917278122,NA,NA,NA
OOFNCCCI_05332,0.041052071,6530205,6531287,1082,0.935199207,NA,NA,NA
OOFNCCCI_05333,0.849597881,6531392,6531766,374,0.512910281,NA,NA,NA
OOFNCCCI_05334,-0.601167283,6531763,6532326,563,0.616121061,K,rpoE,"Sigma70_r2,Sigma70_r4_2"
OOFNCCCI_05335,-0.440826126,6532336,6532701,365,0.634028246,NA,NA,NA
OOFNCCCI_05336,-0.683539364,6532871,6533725,854,0.02517599,G,NA,DUF1080
OOFNCCCI_05337,-0.233367965,6533746,6535218,1472,0.36740567,S,NA,GFO_IDH_MocA
OOFNCCCI_05338,-1.18056696,6535506,6535733,227,0.161138746,S,NA,DUF4492
OOFNCCCI_05339,-0.610764928,6535745,6537310,1565,0.021858734,C,cydA,Cyt_bd_oxida_I
OOFNCCCI_05340,-0.959929983,6537322,6538476,1154,0.000978341,C,cydB,Cyt_bd_oxida_II
OOFNCCCI_05341,-1.067340531,6538797,6539711,914,1.30E-07,S,rnz,Lactamase_B_2
OOFNCCCI_05342,-1.142952002,6539798,6540118,320,0.017821085,NA,NA,NA
OOFNCCCI_05343,-0.367323836,6540395,6541852,1457,0.130861761,I,fadL,Toluene_X
OOFNCCCI_05344,-1.562964656,6542090,6542722,632,1.17E-05,F,queC,QueC
OOFNCCCI_05345,-0.165883034,6542769,6543233,464,0.84437614,H,queF,QueF
OOFNCCCI_05346,-0.483709654,6543325,6544110,785,0.390799198,G,NA,DUF1080
OOFNCCCI_05347,-0.185664826,6544139,6544762,623,0.66235125,NA,NA,NA
OOFNCCCI_05348,-0.086503468,6545036,6546418,1382,0.805388054,MU,NA,OEP
OOFNCCCI_05349,-0.55694534,6546454,6547665,1211,0.128205884,M,NA,HlyD_D23
OOFNCCCI_05350,-0.534795789,6547813,6548553,740,0.123695373,V,NA,ABC_tran
OOFNCCCI_05351,-0.632262672,6548556,6549776,1220,0.038932185,V,NA,"FtsX,MacB_PCD"
OOFNCCCI_05352,-0.794073768,6549796,6550893,1097,0.036012555,T,cheA,"HATPase_c_5,His_kinase"
OOFNCCCI_05353,-1.821426703,6550903,6551652,749,0.000800561,KT,yehT_1,"LytTR,Response_reg"
OOFNCCCI_05354,-0.32074562,6551649,6553124,1475,0.427695001,M,dacB,Peptidase_S13
OOFNCCCI_05355,0.458949935,6553182,6553685,503,0.68175393,S,NA,AI-2E_transport
OOFNCCCI_05356,-0.153897032,6553697,6554317,620,0.76436045,S,NA,AI-2E_transport
OOFNCCCI_05357,-0.550336279,6554427,6554502,75,0.899382138,NA,NA,NA
OOFNCCCI_05358,0.250017065,6554780,6556060,1280,0.29858709,S,NA,"AAA_14,DUF4143"
OOFNCCCI_05359,-0.516003288,6556206,6556904,698,0.541964468,NA,NA,NA
OOFNCCCI_05360,-0.678619395,6556901,6557815,914,0.062684297,L,NA,DUF4373
